,timestamp,Date,epoch,asset,opened_at,owner,iasset_staked
0,1671227100,2022-12-16,382,iUSD,1669041696,df3ed3c34530edc62131484128ad73c4a256a8974d6a52ec845b64ed,755524720
1,1671227100,2022-12-16,382,iUSD,1669061163,01d003f6bc6145753c74e94959c6ecba6cc1e488ee24c24d5cfc7dee,118989452
2,1671227100,2022-12-16,382,iUSD,1669065272,ad122b9fa3ab86495712afd2a6f655430427c2cf21a54fd0c8fe8e63,162425510
3,1671227100,2022-12-16,382,iUSD,1669075286,8dc46b205f4e3147a3bb91d9d76b188da58b1da3f1bbe5ce85093ba6,13186178
4,1671227100,2022-12-16,382,iUSD,1669075872,9c8cc3ac2810e440ae1d0d41c4d7cbf79b860b5f315f8d4ed8350d81,4110728
5,1671227100,2022-12-16,382,iUSD,1669079231,5f6ab7016f3028000daec9565ee2eaf785d1f4d5c5fa75a364c242cc,4271673
6,1671227100,2022-12-16,382,iUSD,1669079476,529828b5fb8e3347ffc11e615fead9d06250f5457c828595bba6d3ba,590321540
7,1671227100,2022-12-16,382,iUSD,1669081197,583b2c59a9b7d356745f0a1a03982acf2ef69764628e633cbc3484ba,78295278
8,1671227100,2022-12-16,382,iUSD,1669081301,a60371ac41750ca05345ebf0568979e43a8182dbf8faedc914e5a253,9919424
9,1671227100,2022-12-16,382,iUSD,1669089167,b0418646136117e82f751e82489d865a6ec05301689d2ced4beecc3a,142309656
10,1671227100,2022-12-16,382,iUSD,1669093704,316c81337c2c8074c899e053c63bc80bead0417755769c4e48912150,104153960
11,1671227100,2022-12-16,382,iUSD,1669102039,ad47602fd2e1cb7a8f94dd6aa26b927b7006651f8e87123d60386c0e,248498892
12,1671227100,2022-12-16,382,iUSD,1669097974,4e62d05de1165f2aab05592b53327a50255fab1764d9233858a5d0f1,178619403
13,1671227100,2022-12-16,382,iUSD,1669110414,cae0107377222dd28279aa012d84e5cdc947996ecf8335e6f42471f4,93927149
14,1671227100,2022-12-16,382,iUSD,1669110599,1953869eaeb9c8469b24c7f63d41abdef1b6af8c17db174357b012c1,150283439
15,1671227100,2022-12-16,382,iUSD,1669111331,0c879d816213df21eea5927738fb62a99c6c3d83b0ddf741a6cbffd5,185997928
16,1671227100,2022-12-16,382,iUSD,1669111388,3b482d1b4a305fb95d6effb0ae2228161c2f75f2fbf7803c3db60ed4,49617640
17,1671227100,2022-12-16,382,iUSD,1669112083,f0cde7772008d840812c16a10b033c4b64949c7026e1cd26384b812e,9291431
