,timestamp,Date,epoch,asset,opened_at,owner,iasset_staked
0,1691012700,2023-08-02,428,iETH,1672963428,198836d653f267dfed06bd383b80539c50f3ab6d6e7e0de11d9b723e,994
1,1691012700,2023-08-02,428,iETH,1672974498,43b8e3375ecf90169230d91ce92863d0b041ed4c8668cc87d17ea980,4840
2,1691012700,2023-08-02,428,iETH,1673036542,58565b9a0b90f766dad48a3cb365453b452565ecb6773a55a5517b48,632915
3,1691012700,2023-08-02,428,iETH,1673037711,bf80faca49b6c4b820d11fd8028343afde02b4e9cfeded543c4650b9,35818
4,1691012700,2023-08-02,428,iETH,1673047357,405966152e910c43c45f1d21d8420d7ce66c604b9750824741970780,510
5,1691012700,2023-08-02,428,iETH,1673525561,4199f4bb58f9b3c60dec5310a8326d46c90318b83d2e96ff45f30bf1,34
6,1691012700,2023-08-02,428,iETH,1673468278,f9f1d44d00b15f63b1aac48dd4e3b4738bec1c79cef84b67ef5c69e4,541
7,1691012700,2023-08-02,428,iETH,1673239621,bdb8c089708bb3dd3c626bb9a286a3aacbf77517b9643161db4a1452,88
8,1691012700,2023-08-02,428,iETH,1673191528,117a220650f577db973565412c705745e0cac69c796d137e977267a0,1
9,1691012700,2023-08-02,428,iETH,1673001704,ad122b9fa3ab86495712afd2a6f655430427c2cf21a54fd0c8fe8e63,104550
10,1691012700,2023-08-02,428,iETH,1676010477,2e1573f020d7dc42fb1befd459287f0e620fb799cee111e43c50d676,15837
11,1691012700,2023-08-02,428,iETH,1676040520,ed3122194af84dbc350676f420b1927209b40cf0d239ec26a5cc8623,325778
12,1691012700,2023-08-02,428,iETH,1673039068,5016a30bc3c1a609d20be6cd2ea1f87bf5b49bcf2f8ecdb1d21cceff,2
13,1691012700,2023-08-02,428,iETH,1676563504,bffe2a2f3dde97b96f94f5cdde3957828c61db930faba0e4b2afbb46,63807
14,1691012700,2023-08-02,428,iETH,1677063338,17e6192c507aa42939888c9354ab8ad76b387cdd923668c0999a198b,6698
15,1691012700,2023-08-02,428,iETH,1677954161,435ac6984516a80bf6a9e7d16ba8431add7b4f44083131ab8dce0097,118999
16,1691012700,2023-08-02,428,iETH,1678154289,8b542601309e158b422074b4a53ec9aa0f09a0b50f58bce55a68b4a0,22657
17,1691012700,2023-08-02,428,iETH,1675957813,e8aa119715131d1dc98e1703729210cc98b1883773fefc5177cbfdb9,102
18,1691012700,2023-08-02,428,iETH,1678422827,6efc2b7d458837222c6305866822d7d3039f9b436dc7eeda2ebabd4e,7015
19,1691012700,2023-08-02,428,iETH,1674979085,ce6885bef0ae899503bec94142f5c2d8f8d25973ddb50e1c5dca5c1e,1170
20,1691012700,2023-08-02,428,iETH,1678753796,6c2c506ec04e624743404ae1688a4fc6f668de7ac6990612e26246d0,9264
21,1691012700,2023-08-02,428,iETH,1675646688,eb4632e83ff3219e6198dfda1fda37ffe0006dc4673dca0adebed6f0,38633
22,1691012700,2023-08-02,428,iETH,1676472427,7bfcb0b4a3974232c21fe4440a2befb5aff58093e9582c9d447c1e0d,613
23,1691012700,2023-08-02,428,iETH,1679037320,694c58617bbb8e3ee1602b3c10a7abe0ea0b46a7a60fe01846fba3b2,35607
24,1691012700,2023-08-02,428,iETH,1679058923,9b314b76487603dec62a43cfeea584dae73cd42e7f83871495974fdb,61240
25,1691012700,2023-08-02,428,iETH,1675562534,89d095d531c5d92be599e65bfe27c44652b2cf99b72a332427e9d8a2,36637
26,1691012700,2023-08-02,428,iETH,1679500280,42a1f1254b83222880c10986170dff3d174299a9b6601511d369a189,297314
27,1691012700,2023-08-02,428,iETH,1679829085,cb7cb7825c61148750bb1569f658df2f54872e4a21378797628893f9,2935202
28,1691012700,2023-08-02,428,iETH,1680091680,93fb8feafbe7b27f8ccddb6c42676e5c85698c605c6627728507d8fc,811
29,1691012700,2023-08-02,428,iETH,1680287933,19c1be2fd0ce6e32cde0185dd60a56edc288d8de6243c1ca4e569f51,110
30,1691012700,2023-08-02,428,iETH,1680472793,d1b4a2e733c66382f3c60bf7a43803b57e44c07d5efe87bf8c4185ee,115024
31,1691012700,2023-08-02,428,iETH,1680526573,70412db01246a610b0e448401967f8c79afad0c1eda5cc75b2c252f7,1535
32,1691012700,2023-08-02,428,iETH,1680977908,875b60897b0b855c13d7cab2fa168fe63bce45ed7e657bdd951b5972,49659
33,1691012700,2023-08-02,428,iETH,1681286315,84e650cc71a2cc4a1e57241565b32d0b24ba3ed2a8726bbd11c76ef7,23202
34,1691012700,2023-08-02,428,iETH,1678960819,4e5426811df99e191ae0bc3eca64836e561a07d1623b16f94828240b,3
35,1691012700,2023-08-02,428,iETH,1675902285,2b3f8ce415f63a81454d53882a00a4d2225e1284c257a8b14ecb4c22,2
36,1691012700,2023-08-02,428,iETH,1673008874,af91dcc8800fad79990ad47efc93335efb93b85b15f01ad0570b0924,140596
37,1691012700,2023-08-02,428,iETH,1673312205,8707ca72180e998be7256d3ca209f1018ee51fc9f9e1d55fd1d962ae,2187
38,1691012700,2023-08-02,428,iETH,1682062899,794343926a43d13d72892383b093678fa0602c5ad6338620eb7c302c,34422
39,1691012700,2023-08-02,428,iETH,1679242215,aa67df191de68ac9224c3425b62b628becbb3d001d0ba78f1dacac4e,20
40,1691012700,2023-08-02,428,iETH,1682330560,609ec540fc0fe4aa910919d0f5a2a5dfda7db6cb7f9b4c73c285bb22,47752
41,1691012700,2023-08-02,428,iETH,1682545006,292f596c4a29f6f1a798bce86033bc6a416ae59e6ff44aaf8e8f34ea,49538
42,1691012700,2023-08-02,428,iETH,1682654734,38182d9874dbabb161ffff5e21c81a58b8134ff7f34f2407903dba6c,7830
43,1691012700,2023-08-02,428,iETH,1682580437,bbc489f4c0a227930bdf92a3fd265427280735a5254c1de2120276f8,100864
44,1691012700,2023-08-02,428,iETH,1675987632,0448fe09c5e6496b162f9a88ea422f1af9d14c07092ca528ddea63ae,26138
45,1691012700,2023-08-02,428,iETH,1682819898,a179c06273cc4b1676137e136a2ef23e7cf4a3ea8b07f359a13f88a2,6392
46,1691012700,2023-08-02,428,iETH,1676542578,8d995bf956bbf2a69b6549ca3a6830e9292b0d2641e9fa520d0f294d,154588
47,1691012700,2023-08-02,428,iETH,1682970481,7a7fe8f80addd82b29adc3d5f017985c04c21eac82da3072fb95ba30,1184
48,1691012700,2023-08-02,428,iETH,1681912080,34589e061b2fcffb9f07e7109d77a14c7c7f55f15f5a52d5ebe6c94e,16908
49,1691012700,2023-08-02,428,iETH,1683481411,afd3aaa6c6cff952df201e8b6aa2e2e06e080f61f9fcbabc1997b42b,147709
50,1691012700,2023-08-02,428,iETH,1683522991,57e5858c1df6db74f151486eedd33dec6790c38e79d12b69e2add37e,78076
51,1691012700,2023-08-02,428,iETH,1684400957,206d0b9f1190d040970e6a139ec20333570c9f73098ab4f8c5772536,45030
52,1691012700,2023-08-02,428,iETH,1684439476,241ecd4e529840fd1d3c3a44abf3e5f3d65c6312fa1203025234ade4,7316
53,1691012700,2023-08-02,428,iETH,1680588771,7bca37d84a32420442867cc57a31d617763def3c9963f639c58ff001,368232
54,1691012700,2023-08-02,428,iETH,1684791156,9913007f4d5d7d0bdfde593a74f1cc948368d29881aa3efab60a6338,44972
55,1691012700,2023-08-02,428,iETH,1683138968,cbab5a1070c1bb9df2ed2e466cdfd3fb4b1b7bd24af14e65b46ea556,121409
56,1691012700,2023-08-02,428,iETH,1684996899,0ad45bd4425847c0893b6a9135dc9086793f21620bf46205901be98a,126102
57,1691012700,2023-08-02,428,iETH,1685238381,731c4e0664571b4ea0a1b9279f3b9dc10ae79bd38908a7b30ecefe22,627
58,1691012700,2023-08-02,428,iETH,1685414971,f7f23a9bc86ee2f23bf4a68993e06301f791425a00f0a9974a81596f,1255038
59,1691012700,2023-08-02,428,iETH,1682932359,8bb170899ad086aaf786240e8429aaae18448301ad0d2ab068d38f4a,2
60,1691012700,2023-08-02,428,iETH,1685796144,c8ca667b94b226c0400fc4f3f8ce935ef841edd752b09fbf28b1cb16,11
61,1691012700,2023-08-02,428,iETH,1685919732,84b2dddf4357c2589e7d431a055e3b0db4149b94240c63ecb1b676f2,15344973
62,1691012700,2023-08-02,428,iETH,1685327912,a33c563393379855e9b6f66e6830ceac659fac8982b06d4128b21722,8352
63,1691012700,2023-08-02,428,iETH,1686005851,6d6912b202d92f19e9b506ce91eb315f764d0eb5aaf86598b6408dd0,38376
64,1691012700,2023-08-02,428,iETH,1686153357,93c8ee55e003b8ac9b1be4260e01d9f03ef35e8cb8ad07fc04c86f80,263687
65,1691012700,2023-08-02,428,iETH,1686215262,c432ddfda57b0a0a80baf5c74d4950c6a6a42c9e690b10d3632ac164,211565
66,1691012700,2023-08-02,428,iETH,1675735940,243143a1edf725605b078e3660ccf3ef4811e54ce8d70b04ae15a4b0,212
67,1691012700,2023-08-02,428,iETH,1680773678,512f425cedae5c11513155242686e5039b766c7ae798515b68a364e7,3955
68,1691012700,2023-08-02,428,iETH,1675968143,508757f097d3f23cb9e51cc9d35a550b2f2f9bedea6326229950647f,12508
69,1691012700,2023-08-02,428,iETH,1683104074,e0a5fe8d81c61f33e7b47c1a5b07c02ca836cd80b91e2ce18e088db3,170678
70,1691012700,2023-08-02,428,iETH,1686387206,026a986627de817bcb642714112306ad7b7fec5c593af507676d3835,8570
71,1691012700,2023-08-02,428,iETH,1686394535,80b0277609005bb84688ef825eab5e624478c3737efddc04d222c278,107718
72,1691012700,2023-08-02,428,iETH,1680609118,ed3ceb224858d2a44bcae5c64c3f96bc3e80d85bc3347c5f156ae7ff,1
73,1691012700,2023-08-02,428,iETH,1675764266,ccf0463efcfc0be16312d889a485c827392edb4bf32af4b43af4aad5,6687
74,1691012700,2023-08-02,428,iETH,1677760703,20e6fbd5dc1f0edd267fd7d81a4ee11caa622a2d9f0bf88f98bdec4f,81066
75,1691012700,2023-08-02,428,iETH,1686305360,07c59e348504d75a47aa875c80c5f7c537f4153637fb942f8f21f7e4,100869
76,1691012700,2023-08-02,428,iETH,1673784557,38a6b071d8b300a0a8219cb49ae293024f466985a89f62d6188d0388,9530
77,1691012700,2023-08-02,428,iETH,1673068616,5a41cab4804c774e0d9d277a19e2e3716fefd6e4d164fa8a771a1ba8,1198212
78,1691012700,2023-08-02,428,iETH,1684741757,b5f538b9bc03a2b72e11f5d02d4480cb5a8db857e1a730b1d4499ec4,5521680
79,1691012700,2023-08-02,428,iETH,1685394479,0d4dfb08eb9de8c5610cecd9f1624a8f1bcd2775a9fa651631d44cd5,6116910
