,epoch,addr,purpose,date,amount,Expiration,AvailableAt
50,451,289cee24fb86dd5d5b6f02c8ca80397e03fa83c086d6e698e3ec330b,SP reward for iBTC,22-11-2023,235,24-02-2024 21:45,26-11-2023 23:00
51,451,61cc93b6feaaf71fb0a4133fc103134b9e0057b17a96b5b8ab064345,SP reward for iBTC,22-11-2023,42419,24-02-2024 21:45,26-11-2023 23:00
52,451,31352abda9a60e8a89222a049834cdd603dcc4fa2f9f3dbfc0a0b25f,SP reward for iBTC,22-11-2023,2979,24-02-2024 21:45,26-11-2023 23:00
53,451,73064ed9d446fe559dea6a5c0484f4c4876d91e1d7442109f6815770,SP reward for iBTC,22-11-2023,220,24-02-2024 21:45,26-11-2023 23:00
54,451,63b3889ebf65aba913b3ca44031d7b2c59b04b0727c3f2e67d52d034,SP reward for iBTC,22-11-2023,37,24-02-2024 21:45,26-11-2023 23:00
55,451,8b542601309e158b422074b4a53ec9aa0f09a0b50f58bce55a68b4a0,SP reward for iBTC,22-11-2023,1262,24-02-2024 21:45,26-11-2023 23:00
56,451,7bfcb0b4a3974232c21fe4440a2befb5aff58093e9582c9d447c1e0d,SP reward for iBTC,22-11-2023,15,24-02-2024 21:45,26-11-2023 23:00
57,451,4385f6e1941b54b06ddfad16a7d19ee7f713d9f4fd7d3d9334b9b566,SP reward for iBTC,22-11-2023,95,24-02-2024 21:45,26-11-2023 23:00
58,451,11b4ac68cf0d110247dc7d2bc139c92fd7a21af0a798a913e06fecd1,SP reward for iBTC,22-11-2023,37863,24-02-2024 21:45,26-11-2023 23:00
59,451,ae17e9f63022e30bddc7f2c9189140dfdc434af23e26f37f75394229,SP reward for iBTC,22-11-2023,6375,24-02-2024 21:45,26-11-2023 23:00
60,451,08abc365d15eb5a450ff8ed2a6207bfa3cb5a0df4ec1ddd0e6636026,SP reward for iBTC,22-11-2023,7,24-02-2024 21:45,26-11-2023 23:00
61,451,53313be7f4738a1ad1554126858d052f318ccbf66d88b5016e9155d5,SP reward for iBTC,22-11-2023,337,24-02-2024 21:45,26-11-2023 23:00
62,451,8d995bf956bbf2a69b6549ca3a6830e9292b0d2641e9fa520d0f294d,SP reward for iBTC,22-11-2023,171244,24-02-2024 21:45,26-11-2023 23:00
63,451,5f9483631a382320cd149d20a120f71c1f8c7030b72408f44fccd795,SP reward for iBTC,22-11-2023,15,24-02-2024 21:45,26-11-2023 23:00
64,451,243143a1edf725605b078e3660ccf3ef4811e54ce8d70b04ae15a4b0,SP reward for iBTC,22-11-2023,4981,24-02-2024 21:45,26-11-2023 23:00
65,451,8ced098872686355fd3accc2329d595bf2ac9c6e7e981a8bc89d4540,SP reward for iBTC,22-11-2023,36117,24-02-2024 21:45,26-11-2023 23:00
66,451,6f860cd15e7d9a0fe71735b338fa4ad81e418ddaae95928bd2994fc1,SP reward for iBTC,22-11-2023,1894609,24-02-2024 21:45,26-11-2023 23:00
67,451,4647b9163e069f291328c22c76051780a8e8616e00354aa8cbc5cf6e,SP reward for iBTC,22-11-2023,7,24-02-2024 21:45,26-11-2023 23:00
68,451,222afda7939e082f26e12d2ce9cf584b44538b31a60e2e1f3f333821,SP reward for iBTC,22-11-2023,646,24-02-2024 21:45,26-11-2023 23:00
69,451,71b03bb1f2db64f230e74c08d8bee62313660b1bf9649fbc28f690bc,SP reward for iBTC,22-11-2023,50415,24-02-2024 21:45,26-11-2023 23:00
70,451,96ea86b6481fa765de3718fae818186c426d848761d5e574b5d9078d,SP reward for iBTC,22-11-2023,159359,24-02-2024 21:45,26-11-2023 23:00
71,451,c05d3ab97abdcac7e81855b92b59afe40f18b059e9d8cceedc5ef511,SP reward for iBTC,22-11-2023,9743,24-02-2024 21:45,26-11-2023 23:00
72,451,ad4c1b0b50a32c00b7798cc93a249f5702d7e23c91601657d52c56ad,SP reward for iBTC,22-11-2023,74779,24-02-2024 21:45,26-11-2023 23:00
73,451,b485a4652f1572808586882af82ef45d6219992c2b3dc68412fa6502,SP reward for iBTC,22-11-2023,74808,24-02-2024 21:45,26-11-2023 23:00
74,451,1989462784de66a8e08b553e196bb609d62853586a741ce3abb34e13,SP reward for iBTC,22-11-2023,73128,24-02-2024 21:45,26-11-2023 23:00
75,451,f393547fdc57f678fdd9827cb603e9a60d57282bd37416a327094f56,SP reward for iBTC,22-11-2023,49461,24-02-2024 21:45,26-11-2023 23:00
76,451,945cd17ae5a96a439a8191283c8459e67ab18c7e2d93fa1dfce4671c,SP reward for iBTC,22-11-2023,7219,24-02-2024 21:45,26-11-2023 23:00
77,451,4484d456440c1956679e21e1d66e924d649c00666227046c3f1c96f7,SP reward for iBTC,22-11-2023,7,24-02-2024 21:45,26-11-2023 23:00
78,451,53494b753f7670d751b575f6d4559aeb0d1a55e8e1b60a85e73e2df0,SP reward for iBTC,22-11-2023,30746,24-02-2024 21:45,26-11-2023 23:00
79,451,54305958538cfe7e957863cc9f844dd6eedb9a0e654df4405636a554,SP reward for iBTC,22-11-2023,4827,24-02-2024 21:45,26-11-2023 23:00
80,451,5f7d1aba60a090039edbb0294ccb27d3617a8827396b292ee49dec9f,SP reward for iBTC,22-11-2023,15010,24-02-2024 21:45,26-11-2023 23:00
81,451,9ec26f63bfe50214282ef7ab89765bb7d647271ab7952de6815fbc19,SP reward for iBTC,22-11-2023,4453,24-02-2024 21:45,26-11-2023 23:00
82,451,9430bd1b6d9bf6308dec0be93790ab927ac721606a76b52a7cf26ae6,SP reward for iBTC,22-11-2023,15428,24-02-2024 21:45,26-11-2023 23:00
83,451,92cc4d0251f53a24f5366fb898c1681fee4d41123eab48bca6293ba1,SP reward for iBTC,22-11-2023,47495,24-02-2024 21:45,26-11-2023 23:00
84,451,529828b5fb8e3347ffc11e615fead9d06250f5457c828595bba6d3ba,SP reward for iBTC,22-11-2023,249919,24-02-2024 21:45,26-11-2023 23:00
85,451,afe4f9c05f0b2fe3e561b4367044d774119a0029c6e8e25e92488a40,SP reward for iBTC,22-11-2023,89327,24-02-2024 21:45,26-11-2023 23:00
86,451,30f730fb260aed1721ae7ec3d6ba003509bc8d125ddbf93ddf51cfac,SP reward for iBTC,22-11-2023,4270,24-02-2024 21:45,26-11-2023 23:00
87,451,a2b3fc71aa466e489bef35c30ca8b4a9388f701ab0cd73c9c81a5409,SP reward for iBTC,22-11-2023,14489,24-02-2024 21:45,26-11-2023 23:00
88,451,8bb9c1842b5df8a44359e65982adb4d2a7d0cb745a2b8488592e3d9f,SP reward for iBTC,22-11-2023,20556,24-02-2024 21:45,26-11-2023 23:00
89,451,06126a123250e0920b44678709da9d6d06d9edca5ecc7c532ac49aad,SP reward for iBTC,22-11-2023,7,24-02-2024 21:45,26-11-2023 23:00
90,451,12f84d27cceeee594ed1f7928398c1653346becbbc159e80556cc6fd,SP reward for iBTC,22-11-2023,29169,24-02-2024 21:45,26-11-2023 23:00
91,451,1434b0f9b0d42bdfe065dfbde6089def626c28128e2b25234b8409db,SP reward for iBTC,22-11-2023,4563,24-02-2024 21:45,26-11-2023 23:00
92,451,a61e01183e93a2bd0cb1ee515fe8c652c33404cb1643c0bb5867cd63,SP reward for iBTC,22-11-2023,3125,24-02-2024 21:45,26-11-2023 23:00
93,451,e1a70a14406e84b401683a3b044d3fc7dbec76833c7e7e934585b678,SP reward for iBTC,22-11-2023,263403,24-02-2024 21:45,26-11-2023 23:00
94,451,9bf780683ee09b92d00a465c519ef7febf74a26e6ff45fd9af96e496,SP reward for iBTC,22-11-2023,81044,24-02-2024 21:45,26-11-2023 23:00
95,451,514ec5e427280c6bca6a0d79dea12bc793673a7241ba8f6f982a542e,SP reward for iBTC,22-11-2023,26315,24-02-2024 21:45,26-11-2023 23:00
96,451,d5783eeb99454513796d07833a55b33d041157aa2557f641d50b7f13,SP reward for iBTC,22-11-2023,51,24-02-2024 21:45,26-11-2023 23:00
97,451,ad122b9fa3ab86495712afd2a6f655430427c2cf21a54fd0c8fe8e63,SP reward for iBTC,22-11-2023,53511,24-02-2024 21:45,26-11-2023 23:00
98,451,5b57fb20f89e6a300ba3160a8339a32e0ea1751c776d874df2154527,SP reward for iBTC,22-11-2023,1350,24-02-2024 21:45,26-11-2023 23:00
99,451,637d1f755c749370501adf2605aed6c5ecf198e037a12ed3bfc02f89,SP reward for iBTC,22-11-2023,7564,24-02-2024 21:45,26-11-2023 23:00
100,451,10a2ea055b227f1d48a0a462ca6048f82693653fdb534eb7cd3ca654,SP reward for iBTC,22-11-2023,47495,24-02-2024 21:45,26-11-2023 23:00
101,451,10bc27afabbda7fc02b15506968725e6af86ff6932f30a128d1d2f9e,SP reward for iBTC,22-11-2023,16221,24-02-2024 21:45,26-11-2023 23:00
102,451,5d4a3c04c9a3115bf18cc6a37a4388050eadb756253bedf452d8efa2,SP reward for iBTC,22-11-2023,102613,24-02-2024 21:45,26-11-2023 23:00
103,451,856d18a37ff1be2074f1904f3db9d2d45ea8badc88a3ff443836b97e,SP reward for iBTC,22-11-2023,35853,24-02-2024 21:45,26-11-2023 23:00
104,451,a33c563393379855e9b6f66e6830ceac659fac8982b06d4128b21722,SP reward for iBTC,22-11-2023,2656,24-02-2024 21:45,26-11-2023 23:00
105,451,5d464f67736cef9286be8854cdd17fdceeca017d2b0bb56c76db64f2,SP reward for iBTC,22-11-2023,114505,24-02-2024 21:45,26-11-2023 23:00
106,451,e1dabf1e8691c018fda047487415acf4ed06b874cc7e2bb639dd1845,SP reward for iBTC,22-11-2023,7138,24-02-2024 21:45,26-11-2023 23:00
107,451,63d62b85ce675ee25e9e0da4c846d9843afc136a494b52ccdc2e48e2,SP reward for iBTC,22-11-2023,22,24-02-2024 21:45,26-11-2023 23:00
108,451,a7b9ee64702f425ec79d48bec8dc50489e4996c684b3624233bf6e3b,SP reward for iBTC,22-11-2023,47349,24-02-2024 21:45,26-11-2023 23:00
109,451,f6babe82e81a1d51f5e4368647e69d71363450dec2d259c239658201,SP reward for iBTC,22-11-2023,35354,24-02-2024 21:45,26-11-2023 23:00
110,451,5310a7c00c573d9400459ad061211250ce8c164a1b657d952003f32e,SP reward for iBTC,22-11-2023,100493,24-02-2024 21:45,26-11-2023 23:00
111,451,ea374c2d569d63853df7d92c816502210495360908aa4df12568e567,SP reward for iBTC,22-11-2023,22677,24-02-2024 21:45,26-11-2023 23:00
112,451,ba9cdccfb43c0bb8236d5819a7086f1093d0c0a4d6b631ea5eed67bc,SP reward for iBTC,22-11-2023,285404,24-02-2024 21:45,26-11-2023 23:00
113,451,e2a3bc9f398b6f1efe80bf7a1293dfd4c04ea81867ff0a897cb5eacd,SP reward for iBTC,22-11-2023,62073,24-02-2024 21:45,26-11-2023 23:00
114,451,144a91af110e1f266e04a5fc28a41d897523570b8c8ca12724be3b64,SP reward for iBTC,22-11-2023,18964,24-02-2024 21:45,26-11-2023 23:00
115,451,ccf0463efcfc0be16312d889a485c827392edb4bf32af4b43af4aad5,SP reward for iBTC,22-11-2023,18319,24-02-2024 21:45,26-11-2023 23:00
116,451,35b5123df5bdeca9a3899f0b9d6581d29ef0b8f1f177a9809a4f5203,SP reward for iBTC,22-11-2023,984195,24-02-2024 21:45,26-11-2023 23:00
117,451,5d1ae8825555ff8847263b4cad9c1fd8b9b7d6f788dddd71a34f23fe,SP reward for iBTC,22-11-2023,7,24-02-2024 21:45,26-11-2023 23:00
118,451,ecf6df3e564fb3214117ff1ba3fb4532e6d1f2fb80c0015027b291b8,SP reward for iBTC,22-11-2023,470,24-02-2024 21:45,26-11-2023 23:00
119,451,374b46ff0fc4f269f31c99a12c82159a58207c3e686c437d57dad408,SP reward for iBTC,22-11-2023,76532,24-02-2024 21:45,26-11-2023 23:00
120,451,bdf1507fde82b8d0513273600289002f05e0caab85d28a804ec36a73,SP reward for iBTC,22-11-2023,2634,24-02-2024 21:45,26-11-2023 23:00
121,451,5277d320e4e981971f75599c3c15bc0abebbdb6aea9cbadccb16bff1,SP reward for iBTC,22-11-2023,76334,24-02-2024 21:45,26-11-2023 23:00
122,451,aee02fa77ebc7ddf3c93a8d3afe0d44d94a9d81d4d26684c49f25cf2,SP reward for iBTC,22-11-2023,102620,24-02-2024 21:45,26-11-2023 23:00
123,451,308ee07a2d9f4a8cb93dffdbfd031413b4e8f5e55218c099e6f131ea,SP reward for iBTC,22-11-2023,135494,24-02-2024 21:45,26-11-2023 23:00
124,451,cbd45719e9d7a6332688ac3ad8bcec87def6bb55174662ee16b5fa61,SP reward for iBTC,22-11-2023,91961,24-02-2024 21:45,26-11-2023 23:00
125,451,451fe314c4e9a41bb5804455fb4057afc1cbf2b74cde2d3d737b3354,SP reward for iBTC,22-11-2023,7,24-02-2024 21:45,26-11-2023 23:00
126,451,ee5592e3bff712a914258c52f57873c0cfc73a7b2c25008fedbcdf9d,SP reward for iBTC,22-11-2023,6339,24-02-2024 21:45,26-11-2023 23:00
127,451,117a220650f577db973565412c705745e0cac69c796d137e977267a0,SP reward for iBTC,22-11-2023,66,24-02-2024 21:45,26-11-2023 23:00
128,451,a6c6b85a1faea3c830ff6410fa94503a0deff927429be8fea8ecfe1c,SP reward for iBTC,22-11-2023,10337,24-02-2024 21:45,26-11-2023 23:00
129,451,a076e24a67c4906b17ede60183d0478e4d95431c5a227f3d35c4e8dc,SP reward for iBTC,22-11-2023,3147,24-02-2024 21:45,26-11-2023 23:00
130,451,dc2f8d28b7b68eea544d5f052410ca6a34a5e6e811ef13496e156dda,SP reward for iBTC,22-11-2023,25178,24-02-2024 21:45,26-11-2023 23:00
131,451,7b0d6609ff14368ecd1a39d4d737292d2e348cb35801e0fea067f5ce,SP reward for iBTC,22-11-2023,339143,24-02-2024 21:45,26-11-2023 23:00
132,451,e9558a5fc36f0f9794e7810b3773d63556795a00e9aba9584532a2fa,SP reward for iBTC,22-11-2023,569796,24-02-2024 21:45,26-11-2023 23:00
133,451,ea79af332a33e08d0180ace4940a4bba5e9040ea76bf0f8a884279cd,SP reward for iBTC,22-11-2023,9897,24-02-2024 21:45,26-11-2023 23:00
134,451,42cad31cebab15afa9009d990b34374946246b0ffa50405d811ea6fb,SP reward for iBTC,22-11-2023,34459,24-02-2024 21:45,26-11-2023 23:00
135,451,07870a95cc8ef51c6813a07f93b76c9e920640902bf176855333a03e,SP reward for iBTC,22-11-2023,65675,24-02-2024 21:45,26-11-2023 23:00
136,451,9c9cfb0162ad71b2ea61e82aa7676826d3bb5a58eb5f005b68a4c8da,SP reward for iBTC,22-11-2023,674588,24-02-2024 21:45,26-11-2023 23:00
137,451,698ceb483c24a183e0a9efbb33b25789c41494082421f4df6c75803e,SP reward for iBTC,22-11-2023,119707,24-02-2024 21:45,26-11-2023 23:00
138,451,38a6b071d8b300a0a8219cb49ae293024f466985a89f62d6188d0388,SP reward for iBTC,22-11-2023,6705,24-02-2024 21:45,26-11-2023 23:00
139,451,694abb439fba197ce0ee7420e98cb6a8f1535069b1bd6e65cf3c3db1,SP reward for iBTC,22-11-2023,44876,24-02-2024 21:45,26-11-2023 23:00
140,451,a21ad32e6fdf1ed6d0ffdec01e71a481dc2b0c8ec0290f2ed9f227c1,SP reward for iBTC,22-11-2023,594,24-02-2024 21:45,26-11-2023 23:00
141,451,476b3ff004d654d9792905df08b6122ce7f0934776fd4cfe14619e1f,SP reward for iBTC,22-11-2023,2582,24-02-2024 21:45,26-11-2023 23:00
142,451,43b8e3375ecf90169230d91ce92863d0b041ed4c8668cc87d17ea980,SP reward for iBTC,22-11-2023,8525,24-02-2024 21:45,26-11-2023 23:00
143,451,7dc85fe5487b335c2da93f88ece77f627227d835da86e4eb193312d4,SP reward for iBTC,22-11-2023,7,24-02-2024 21:45,26-11-2023 23:00
144,451,6c2c506ec04e624743404ae1688a4fc6f668de7ac6990612e26246d0,SP reward for iBTC,22-11-2023,7241,24-02-2024 21:45,26-11-2023 23:00
145,451,02dea5a4227b3f3ea4c25cb9efec1c9d21d6c84c094723fc4d0ea263,SP reward for iBTC,22-11-2023,4923,24-02-2024 21:45,26-11-2023 23:00
146,451,bd2a3bc90f29b243b3034ce2db38942aac3e16c7ebe0016add056d53,SP reward for iBTC,22-11-2023,3155,24-02-2024 21:45,26-11-2023 23:00
147,451,fa447f916a5a021053692ded933c27349eec25674d8d0cd7470f0125,SP reward for iBTC,22-11-2023,763,24-02-2024 21:45,26-11-2023 23:00
148,451,a6dbba290877e35a99d112108edf8c59364f9d06d0de28484b88d592,SP reward for iBTC,22-11-2023,1078,24-02-2024 21:45,26-11-2023 23:00
149,451,79e3d59ab4a72ee17c3f6ee81f262aada5ba9f9c9293eb3b07363224,SP reward for iBTC,22-11-2023,83377,24-02-2024 21:45,26-11-2023 23:00
150,451,56460232600f7f83c802cd4d754d1df5909498ba129dd9b921490ba5,SP reward for iBTC,22-11-2023,33644,24-02-2024 21:45,26-11-2023 23:00
151,451,d218cf8074ea70f71c6cb07461ea99c98ea021dce93f8ef31e17a07c,SP reward for iBTC,22-11-2023,2993,24-02-2024 21:45,26-11-2023 23:00
152,451,9b314b76487603dec62a43cfeea584dae73cd42e7f83871495974fdb,SP reward for iBTC,22-11-2023,17468,24-02-2024 21:45,26-11-2023 23:00
153,451,dbe4f7a84a446f0945219f3e126c627216733c00f33ac99e0184f0d7,SP reward for iBTC,22-11-2023,58984,24-02-2024 21:45,26-11-2023 23:00
154,451,7a069e44ff96e9f9c7dd2097650124d542e88638fbcc67de7e168139,SP reward for iBTC,22-11-2023,25780,24-02-2024 21:45,26-11-2023 23:00
155,451,fd84357990c85741e74703ffc003798059eecfc6cd9ee37c98e93fd8,SP reward for iBTC,22-11-2023,4637,24-02-2024 21:45,26-11-2023 23:00
156,451,e544d0152f17bacc61736bea720477a416dbd60ead88c42cf6dda564,SP reward for iBTC,22-11-2023,20835,24-02-2024 21:45,26-11-2023 23:00
157,451,3349450c00e6bcd2b48a1adba10b32343f045abd172ec4b9b297faad,SP reward for iBTC,22-11-2023,395471,24-02-2024 21:45,26-11-2023 23:00
158,451,226efff56376642abcea869757e787dbe8916c694dc8ea69be81d4d3,SP reward for iBTC,22-11-2023,6992,24-02-2024 21:45,26-11-2023 23:00
159,451,627af63a775267b8a3f8fbed2a0f823e5e99d679522adec252f2c8ff,SP reward for iBTC,22-11-2023,95313,24-02-2024 21:45,26-11-2023 23:00
160,451,78278bcb9c677979118fb293f6b2ea731711d27c4c00a6c6477081c8,SP reward for iBTC,22-11-2023,60128,24-02-2024 21:45,26-11-2023 23:00
161,451,611dd956af4745b49b478a9fec15b7ba57c9ddaa111c15a08fc3b407,SP reward for iBTC,22-11-2023,12186,24-02-2024 21:45,26-11-2023 23:00
162,451,4d67cf44cabdb0209f5388ca682dca8d148480adcefe63448f413ba3,SP reward for iBTC,22-11-2023,130887,24-02-2024 21:45,26-11-2023 23:00
163,451,e31737eff954647c3cfb076fc5ec72a889d3d7b27a875fdf2fd1b379,SP reward for iBTC,22-11-2023,7,24-02-2024 21:45,26-11-2023 23:00
164,451,fc5543c66855df3872fc1c6bedbd95bb592feb158a7656d0964358b1,SP reward for iBTC,22-11-2023,65990,24-02-2024 21:45,26-11-2023 23:00
165,451,476b50ba222061304df4ef1e7da2a370fc1a452f4100e862d5555269,SP reward for iBTC,22-11-2023,80619,24-02-2024 21:45,26-11-2023 23:00
166,451,7502c5c924fda27047c2cdff8e5a3ebf823c8427387b674b12b0203d,SP reward for iBTC,22-11-2023,7,24-02-2024 21:45,26-11-2023 23:00
